47 4 1.000007 -0.116311
48 4 0.999949 -0.116776
49 4 1.000115 -0.118201
50 4 1.000114 -0.118343
0 5 1.000115 -0.118213
1 5 1.000114 -0.118358
2 5 0.999944 -0.117163
3 5 1.000003 -0.116863
4 5 0.999983 -0.116341
5 5 0.999994 -0.116008
6 5 0.999991 -0.115669
7 5 0.999994 -0.115393
8 5 0.999994 -0.115143
9 5 0.999995 -0.114928
10 5 0.999996 -0.114738
11 5 0.999996 -0.114571
12 5 0.999997 -0.114425
13 5 0.999997 -0.114296
14 5 0.999997 -0.114181
15 5 0.999998 -0.114079
16 5 0.999998 -0.113988
17 5 0.999998 -0.113906
18 5 0.999998 -0.113832
19 5 0.999998 -0.113765
20 5 0.999999 -0.113703
21 5 0.999999 -0.113646
22 5 0.999999 -0.113593
23 5 0.999999 -0.113545
24 5 0.999999 -0.113500
25 5 0.999999 -0.113459
26 5 0.999999 -0.113422
27 5 0.999999 -0.113389
28 5 0.999999 -0.113361
29 5 0.999999 -0.113338
30 5 0.999999 -0.113322
31 5 0.999999 -0.113312
32 5 0.999999 -0.113312
33 5 0.999999 -0.113321
34 5 0.999999 -0.113341
35 5 0.999999 -0.113376
36 5 0.999999 -0.113426
37 5 0.999999 -0.113495
38 5 0.999998 -0.113586
39 5 0.999998 -0.113702
40 5 0.999998 -0.113848
41 5 0.999997 -0.114029
42 5 0.999997 -0.114248
43 5 0.999997 -0.114519
44 5 0.999994 -0.114834
45 5 0.999997 -0.115238
46 5 0.999986 -0.115663
47 5 1.000007 -0.116316
48 5 0.999949 -0.116785
49 5 1.000115 -0.118213
50 5 1.000114 -0.118358
0 6 1.000115 -0.118227
1 6 1.000114 -0.118375
2 6 0.999944 -0.117182
3 6 1.000003 -0.116884
4 6 0.999983 -0.116364
5 6 0.999994 -0.116032
6 6 0.999992 -0.115694
7 6 0.999994 -0.115418
8 6 0.999994 -0.115168
9 6 0.999995 -0.114953
10 6 0.999996 -0.114762
11 6 0.999996 -0.114594
12 6 0.999997 -0.114446
13 6 0.999997 -0.114315
14 6 0.999997 -0.114198
15 6 0.999998 -0.114094
16 6 0.999998 -0.114000
17 6 0.999998 -0.113915
18 6 0.999998 -0.113838
19 6 0.999998 -0.113767
20 6 0.999999 -0.113702
21 6 0.999999 -0.113642
22 6 0.999999 -0.113586
23 6 0.999999 -0.113535
24 6 0.999999 -0.113487
25 6 0.999999 -0.113443
26 6 0.999999 -0.113404
27 6 0.999999 -0.113369
28 6 0.999999 -0.113339
29 6 0.999999 -0.113315
30 6 0.999999 -0.113298
31 6 0.999999 -0.113288
32 6 0.999999 -0.113286
33 6 0.999999 -0.113296
34 6 0.999999 -0.113317
35 6 0.999999 -0.113352
36 6 0.999999 -0.113404
37 6 0.999999 -0.113475
38 6 0.999998 -0.113568
39 6 0.999998 -0.113686
40 6 0.999998 -0.113834
41 6 0.999997 -0.114018
42 6 0.999997 -0.114240
43 6 0.999997 -0.114514
44 6 0.999994 -0.114833
45 6 0.999997 -0.115240
46 6 0.999986 -0.115668
47 6 1.000007 -0.116324
48 6 0.999949 -0.116796
49 6 1.000115 -0.118227
50 6 1.000114 -0.118375
0 7 1.000115 -0.118244
1 7 1.000114 -0.118394
2 7 0.999944 -0.117203
3 7 1.000003 -0.116906
4 7 0.999983 -0.116388
5 7 0.999994 -0.116056
6 7 0.999992 -0.115719
7 7 0.999994 -0.115443
8 7 0.999994 -0.115193
9 7 0.999995 -0.114977
10 7 0.999996 -0.114784
11 7 0.999996 -0.114615
12 7 0.999997 -0.114465
13 7 0.999997 -0.114332
14 7 0.999997 -0.114213
15 7 0.999998 -0.114106
16 7 0.999998 -0.114009
17 7 0.999998 -0.113921
18 7 0.999998 -0.113840
19 7 0.999998 -0.113767
20 7 0.999999 -0.113698
21 7 0.999999 -0.113635
22 7 0.999999 -0.113576
23 7 0.999999 -0.113522
24 7 0.999999 -0.113472
25 7 0.999999 -0.113426
26 7 0.999999 -0.113384
27 7 0.999999 -0.113348
28 7 0.999999 -0.113316
29 7 0.999999 -0.113291
30 7 0.999999 -0.113273
31 7 0.999999 -0.113263
32 7 0.999999 -0.113262
33 7 0.999999 -0.113272
34 7 0.999999 -0.113294
35 7 0.999999 -0.113330
36 7 0.999999 -0.113384
37 7 0.999999 -0.113457
38 7 0.999998 -0.113552
39 7 0.999998 -0.113673
40 7 0.999998 -0.113824
41 7 0.999997 -0.114010
42 7 0.999997 -0.114236
43 7 0.999997 -0.114513
44 7 0.999994 -0.114835
45 7 0.999997 -0.115245
46 7 0.999986 -0.115676
47 7 1.000007 -0.116335
48 7 0.999948 -0.116810
49 7 1.000115 -0.118244
50 7 1.000114 -0.118394
0 8 1.000115 -0.118263
1 8 1.000114 -0.118414
2 8 0.999944 -0.117225
3 8 1.000003 -0.116930
4 8 0.999983 -0.116412
5 8 0.999994 -0.116081
6 8 0.999992 -0.115743
7 8 0.999994 -0.115468
8 8 0.999994 -0.115217
9 8 0.999995 -0.114999
10 8 0.999996 -0.114805
11 8 0.999996 -0.114634
12 8 0.999997 -0.114482
13 8 0.999997 -0.114346
14 8 0.999997 -0.114225
15 8 0.999998 -0.114115
16 8 0.999998 -0.114015
17 8 0.999998 -0.113924
18 8 0.999998 -0.113840
19 8 0.999998 -0.113763
20 8 0.999999 -0.113692
21 8 0.999999 -0.113626
22 8 0.999999 -0.113564
23 8 0.999999 -0.113507
24 8 0.999999 -0.113454
25 8 0.999999 -0.113406
26 8 0.999999 -0.113363
27 8 0.999999 -0.113325
28 8 0.999999 -0.113293
29 8 0.999999 -0.113267
30 8 0.999999 -0.113248
31 8 0.999999 -0.113238
32 8 0.999999 -0.113238
33 8 0.999999 -0.113249
34 8 0.999999 -0.113272
35 8 0.999999 -0.113310
36 8 0.999999 -0.113366
37 8 0.999998 -0.113441
38 8 0.999998 -0.113538
39 8 0.999998 -0.113662
40 8 0.999998 -0.113816
41 8 0.999997 -0.114006
42 8 0.999997 -0.114234
43 8 0.999997 -0.114514
44 8 0.999994 -0.114839
45 8 0.999997 -0.115253
46 8 0.999986 -0.115687
47 8 1.000007 -0.116349
48 8 0.999948 -0.116826
49 8 1.000115 -0.118263
50 8 1.000114 -0.118414
0 9 1.000116 -0.118283
1 9 1.000114 -0.118437
2 9 0.999944 -0.117248
3 9 1.000003 -0.116954
4 9 0.999983 -0.116436
5 9 0.999994 -0.116105
6 9 0.999992 -0.115767
7 9 0.999994 -0.115491
8 9 0.999994 -0.115239
9 9 0.999995 -0.115020
10 9 0.999996 -0.114824
11 9 0.999996 -0.114651
12 9 0.999997 -0.114497
13 9 0.999997 -0.114358
14 9 0.999997 -0.114233
15 9 0.999998 -0.114121
16 9 0.999998 -0.114018
17 9 0.999998 -0.113923
18 9 0.999998 -0.113837
19 9 0.999998 -0.113757
20 9 0.999999 -0.113682
21 9 0.999999 -0.113613
22 9 0.999999 -0.113549
23 9 0.999999 -0.113490
24 9 0.999999 -0.113435
25 9 0.999999 -0.113385
26 9 0.999999 -0.113341
27 9 0.999999 -0.113302
28 9 0.999999 -0.113269
29 9 0.999999 -0.113243
30 9 0.999999 -0.113224
31 9 0.999999 -0.113215
32 9 0.999999 -0.113215
33 9 0.999999 -0.113227
34 9 0.999999 -0.113252
35 9 0.999999 -0.113292
36 9 0.999999 -0.113350
37 9 0.999998 -0.113427
38 9 0.999998 -0.113528
39 9 0.999998 -0.113654
40 9 0.999998 -0.113811
41 9 0.999997 -0.114004
42 9 0.999997 -0.114236
43 9 0.999997 -0.114519
44 9 0.999994 -0.114847
45 9 0.999997 -0.115263
46 9 0.999986 -0.115700
47 9 1.000007 -0.116365
48 9 0.999948 -0.116844
49 9 1.000116 -0.118283
50 9 1.000114 -0.118437
0 10 1.000116 -0.118305
1 10 1.000114 -0.118460
2 10 0.999944 -0.117272
3 10 1.000003 -0.116978
4 10 0.999983 -0.116460
5 10 0.999994 -0.116129
6 10 0.999992 -0.115790
7 10 0.999994 -0.115513
8 10 0.999994 -0.115259
9 10 0.999995 -0.115038
10 10 0.999996 -0.114841
11 10 0.999996 -0.114665
12 10 0.999997 -0.114508
13 10 0.999997 -0.114367
14 10 0.999997 -0.114239
15 10 0.999998 -0.114123
16 10 0.999998 -0.114017
17 10 0.999998 -0.113920
18 10 0.999998 -0.113830
19 10 0.999998 -0.113747
20 10 0.999999 -0.113670
21 10 0.999999 -0.113599
22 10 0.999999 -0.113532
23 10 0.999999 -0.113471
24 10 0.999999 -0.113415
25 10 0.999999 -0.113363
26 10 0.999999 -0.113318
27 10 0.999999 -0.113278
28 10 0.999999 -0.113245
29 10 0.999999 -0.113219
30 10 0.999999 -0.113201
31 10 0.999999 -0.113192
32 10 0.999999 -0.113194
33 10 0.999999 -0.113207
34 10 0.999999 -0.113235
35 10 0.999999 -0.113277
36 10 0.999999 -0.113337
37 10 0.999998 -0.113417
38 10 0.999998 -0.113520
39 10 0.999998 -0.113650
40 10 0.999998 -0.113810
41 10 0.999997 -0.114005
42 10 0.999997 -0.114240
43 10 0.999997 -0.114526
44 10 0.999994 -0.114857
45 10 0.999997 -0.115276
46 10 0.999986 -0.115716
47 10 1.000007 -0.116383
48 10 0.999948 -0.116864
49 10 1.000116 -0.118305
50 10 1.000114 -0.118460
0 11 1.000116 -0.118328
1 11 1.000114 -0.118484
2 11 0.999944 -0.117296
3 11 1.000003 -0.117002
4 11 0.999983 -0.116484
5 11 0.999994 -0.116152
6 11 0.999992 -0.115812
7 11 0.999994 -0.115533
8 11 0.999994 -0.115277
9 11 0.999995 -0.115055
10 11 0.999996 -0.114855
11 11 0.999996 -0.114677
12 11 0.999997 -0.114517
13 11 0.999997 -0.114373
14 11 0.999997 -0.114242
15 11 0.999998 -0.114123
16 11 0.999998 -0.114014
17 11 0.999998 -0.113914
18 11 0.999998 -0.113821
19 11 0.999998 -0.113736
20 11 0.999999 -0.113656
21 11 0.999999 -0.113582
22 11 0.999999 -0.113514
23 11 0.999999 -0.113451
24 11 0.999999 -0.113393
25 11 0.999999 -0.113341
26 11 0.999999 -0.113294
27 11 0.999999 -0.113254
28 11 0.999999 -0.113221
29 11 0.999999 -0.113196
30 11 0.999999 -0.113179
31 11 0.999999 -0.113171
32 11 0.999999 -0.113175
33 11 0.999999 -0.113190
34 11 0.999999 -0.113219
35 11 0.999999 -0.113264
36 11 0.999999 -0.113327
37 11 0.999998 -0.113410
38 11 0.999998 -0.113516
39 11 0.999998 -0.113648
40 11 0.999998 -0.113811
41 11 0.999997 -0.114010
42 11 0.999997 -0.114248
43 11 0.999997 -0.114537
44 11 0.999994 -0.114870
45 11 0.999997 -0.115292
46 11 0.999986 -0.115734
47 11 1.000007 -0.116402
48 11 0.999948 -0.116886
49 11 1.000116 -0.118328
50 11 1.000114 -0.118484
0 12 1.000116 -0.118352
1 12 1.000114 -0.118508
2 12 0.999944 -0.117319
3 12 1.000003 -0.117025
4 12 0.999983 -0.116506
5 12 0.999994 -0.116173
6 12 0.999992 -0.115832
7 12 0.999994 -0.115551
8 12 0.999994 -0.115293
9 12 0.999995 -0.115068
10 12 0.999996 -0.114866
11 12 0.999996 -0.114685
12 12 0.999997 -0.114522
13 12 0.999997 -0.114375
14 12 0.999997 -0.114241
15 12 0.999998 -0.114119
16 12 0.999998 -0.114008
17 12 0.999998 -0.113905
18 12 0.999998 -0.113809
19 12 0.999998 -0.113721
20 12 0.999999 -0.113639
21 12 0.999999 -0.113563
22 12 0.999999 -0.113493
23 12 0.999999 -0.113429
24 12 0.999999 -0.113370
25 12 0.999999 -0.113317
26 12 0.999999 -0.113271
27 12 0.999999 -0.113231
28 12 0.999999 -0.113198
29 12 0.999999 -0.113174
30 12 0.999999 -0.113158
31 12 0.999999 -0.113152
32 12 0.999999 -0.113157
33 12 0.999999 -0.113175
34 12 0.999999 -0.113207
35 12 0.999999 -0.113254
36 12 0.999999 -0.113320
37 12 0.999998 -0.113405
38 12 0.999998 -0.113514
39 12 0.999998 -0.113650
40 12 0.999998 -0.113816
41 12 0.999997 -0.114018
42 12 0.999997 -0.114258
43 12 0.999997 -0.114550
44 12 0.999994 -0.114886
45 12 0.999997 -0.115309
46 12 0.999986 -0.115753
47 12 1.000007 -0.116424
48 12 0.999948 -0.116908
49 12 1.000116 -0.118352
50 12 1.000114 -0.118508
0 13 1.000116 -0.118375
1 13 1.000114 -0.118531
2 13 0.999944 -0.117342
3 13 1.000003 -0.117047
4 13 0.999983 -0.116527
5 13 0.999994 -0.116193
6 13 0.999992 -0.115849
7 13 0.999994 -0.115566
8 13 0.999994 -0.115307
9 13 0.999995 -0.115079
10 13 0.999996 -0.114874
11 13 0.999996 -0.114690
12 13 0.999997 -0.114524
13 13 0.999997 -0.114374
14 13 0.999997 -0.114238
15 13 0.999998 -0.114113
16 13 0.999998 -0.113998
17 13 0.999998 -0.113892
18 13 0.999998 -0.113795
19 13 0.999998 -0.113704
20 13 0.999999 -0.113621
21 13 0.999999 -0.113543
22 13 0.999999 -0.113472
23 13 0.999999 -0.113406
24 13 0.999999 -0.113347
25 13 0.999999 -0.113294
26 13 0.999999 -0.113248
27 13 0.999999 -0.113208
28 13 0.999999 -0.113177
29 13 0.999999 -0.113153
30 13 0.999999 -0.113139
31 13 0.999999 -0.113135
32 13 0.999999 -0.113143
33 13 0.999999 -0.113163
34 13 0.999999 -0.113197
35 13 0.999999 -0.113247
36 13 0.999999 -0.113316
37 13 0.999998 -0.113404
38 13 0.999998 -0.113516
39 13 0.999998 -0.113655
40 13 0.999998 -0.113824
41 13 0.999997 -0.114028
42 13 0.999997 -0.114271
43 13 0.999997 -0.114565
44 13 0.999994 -0.114903
45 13 0.999997 -0.115329
46 13 0.999985 -0.115774
47 13 1.000007 -0.116446
48 13 0.999948 -0.116931
49 13 1.000116 -0.118375
50 13 1.000114 -0.118531
0 14 1.000116 -0.118399
1 14 1.000115 -0.118555
2 14 0.999944 -0.117364
3 14 1.000003 -0.117068
4 14 0.999983 -0.116546
5 14 0.999994 -0.116210
6 14 0.999992 -0.115865
7 14 0.999994 -0.115579
8 14 0.999994 -0.115317
9 14 0.999995 -0.115086
10 14 0.999996 -0.114878
11 14 0.999996 -0.114692
12 14 0.999997 -0.114523
13 14 0.999997 -0.114370
14 14 0.999997 -0.114231
15 14 0.999998 -0.114103
16 14 0.999998 -0.113986
17 14 0.999998 -0.113878
18 14 0.999998 -0.113778
19 14 0.999998 -0.113686
20 14 0.999999 -0.113600
21 14 0.999999 -0.113522
22 14 0.999999 -0.113449
23 14 0.999999 -0.113383
24 14 0.999999 -0.113324
25 14 0.999999 -0.113271
26 14 0.999999 -0.113225
27 14 0.999999 -0.113187
28 14 0.999999 -0.113157
29 14 0.999999 -0.113135
30 14 0.999999 -0.113123
31 14 0.999999 -0.113121
32 14 0.999999 -0.113131
33 14 0.999999 -0.113154
34 14 0.999999 -0.113191
35 14 0.999999 -0.113244
36 14 0.999999 -0.113315
37 14 0.999998 -0.113407
38 14 0.999998 -0.113522
39 14 0.999998 -0.113663
40 14 0.999998 -0.113834
41 14 0.999997 -0.114041
42 14 0.999996 -0.114287
43 14 0.999997 -0.114583
44 14 0.999994 -0.114923
45 14 0.999997 -0.115350
46 14 0.999985 -0.115796
47 14 1.000007 -0.116469
48 14 0.999948 -0.116954
49 14 1.000116 -0.118399
50 14 1.000115 -0.118555
0 15 1.000116 -0.118422
1 15 1.000115 -0.118577
2 15 0.999944 -0.117385
3 15 1.000003 -0.117087
4 15 0.999983 -0.116564
5 15 0.999994 -0.116225
6 15 0.999992 -0.115877
7 15 0.999994 -0.115589
8 15 0.999994 -0.115324
9 15 0.999995 -0.115091
10 15 0.999996 -0.114880
11 15 0.999996 -0.114690
12 15 0.999997 -0.114519
13 15 0.999997 -0.114363
14 15 0.999997 -0.114221
15 15 0.999998 -0.114091
16 15 0.999998 -0.113971
17 15 0.999998 -0.113861
18 15 0.999998 -0.113759
19 15 0.999998 -0.113665
20 15 0.999999 -0.113579
21 15 0.999999 -0.113499
22 15 0.999999 -0.113426
23 15 0.999999 -0.113360
24 15 0.999999 -0.113301
25 15 0.999999 -0.113249
26 15 0.999999 -0.113204
27 15 0.999999 -0.113167
28 15 0.999999 -0.113138
29 15 0.999999 -0.113119
30 15 0.999999 -0.113109
31 15 0.999999 -0.113109
32 15 0.999999 -0.113122
33 15 0.999999 -0.113147
34 15 0.999999 -0.113187
35 15 0.999999 -0.113243
36 15 0.999999 -0.113318
37 15 0.999998 -0.113412
38 15 0.999998 -0.113530
39 15 0.999998 -0.113674
40 15 0.999998 -0.113848
41 15 0.999997 -0.114057
42 15 0.999996 -0.114304
43 15 0.999997 -0.114602
44 15 0.999994 -0.114944
45 15 0.999997 -0.115372
46 15 0.999985 -0.115819
47 15 1.000007 -0.116492
48 15 0.999948 -0.116978
49 15 1.000116 -0.118422
50 15 1.000115 -0.118577
0 16 1.000116 -0.118444
1 16 1.000115 -0.118598
2 16 0.999944 -0.117404
3 16 1.000003 -0.117104
4 16 0.999983 -0.116579
5 16 0.999994 -0.116238
6 16 0.999992 -0.115887
7 16 0.999994 -0.115596
8 16 0.999994 -0.115328
9 16 0.999995 -0.115092
10 16 0.999996 -0.114878
11 16 0.999996 -0.114686
12 16 0.999997 -0.114511
13 16 0.999997 -0.114353
14 16 0.999997 -0.114208
15 16 0.999998 -0.114076
16 16 0.999998 -0.113954
17 16 0.999998 -0.113842
18 16 0.999998 -0.113739
19 16 0.999998 -0.113644
20 16 0.999999 -0.113556
21 16 0.999999 -0.113476
22 16 0.999999 -0.113403
23 16 0.999999 -0.113338
24 16 0.999999 -0.113279
25 16 0.999999 -0.113228
26 16 0.999999 -0.113184
27 16 0.999999 -0.113149
28 16 0.999999 -0.113122
29 16 0.999999 -0.113105
30 16 0.999999 -0.113097
31 16 0.999999 -0.113101
32 16 0.999999 -0.113116
33 16 0.999999 -0.113144
34 16 0.999999 -0.113187
35 16 0.999999 -0.113246
36 16 0.999999 -0.113323
37 16 0.999998 -0.113421
38 16 0.999998 -0.113541
39 16 0.999998 -0.113688
40 16 0.999998 -0.113864
41 16 0.999997 -0.114075
42 16 0.999996 -0.114324
43 16 0.999997 -0.114623
44 16 0.999994 -0.114966
45 16 0.999997 -0.115395
46 16 0.999985 -0.115842
47 16 1.000007 -0.116515
48 16 0.999948 -0.117000
49 16 1.000116 -0.118444
50 16 1.000115 -0.118598
0 17 1.000116 -0.118465
1 17 1.000115 -0.118617
2 17 0.999944 -0.117421
3 17 1.000003 -0.117119
4 17 0.999983 -0.116591
5 17 0.999994 -0.116247
6 17 0.999991 -0.115894
7 17 0.999994 -0.115600
8 17 0.999994 -0.115329
9 17 0.999995 -0.115090
10 17 0.999996 -0.114873
11 17 0.999996 -0.114678
12 17 0.999997 -0.114501
13 17 0.999997 -0.114340
14 17 0.999997 -0.114193
15 17 0.999998 -0.114058
16 17 0.999998 -0.113935
17 17 0.999998 -0.113821
18 17 0.999998 -0.113717
19 17 0.999999 -0.113621
20 17 0.999999 -0.113533
21 17 0.999999 -0.113453
22 17 0.999999 -0.113381
23 17 0.999999 -0.113315
24 17 0.999999 -0.113258
25 17 0.999999 -0.113208
26 17 0.999999 -0.113166
27 17 0.999999 -0.113133
28 17 0.999999 -0.113109
29 17 0.999999 -0.113094
30 17 0.999999 -0.113089
31 17 0.999999 -0.113095
32 17 0.999999 -0.113113
33 17 0.999999 -0.113145
34 17 0.999999 -0.113190
35 17 0.999999 -0.113252
36 17 0.999999 -0.113332
37 17 0.999998 -0.113432
38 17 0.999998 -0.113555
39 17 0.999998 -0.113704
40 17 0.999998 -0.113882
41 17 0.999997 -0.114095
42 17 0.999996 -0.114345
43 17 0.999997 -0.114645
44 17 0.999994 -0.114989
45 17 0.999997 -0.115418
46 17 0.999985 -0.115865
47 17 1.000007 -0.116538
48 17 0.999948 -0.117022
49 17 1.000116 -0.118465
50 17 1.000115 -0.118617
0 18 1.000116 -0.118485
1 18 1.000115 -0.118635
2 18 0.999944 -0.117436
3 18 1.000003 -0.117131
4 18 0.999983 -0.116600
5 18 0.999994 -0.116254
6 18 0.999991 -0.115898
7 18 0.999994 -0.115601
8 18 0.999994 -0.115327
9 18 0.999995 -0.115085
10 18 0.999996 -0.114865
11 18 0.999996 -0.114667
12 18 0.999997 -0.114487
13 18 0.999997 -0.114324
14 18 0.999997 -0.114175
